IN,year,expenditures,income,income_log,contributions,dfpa,djpa,founded,age_log,development,education,environment,humanitarian,health,numpart,numpart_log,depth,breadth,partnerships,agreements,monitoring,capacity,design,implementation,financial,un_system,wb_group,scope,ppp,gdp_ratio,memnum_log,idealpoint,pol_avg,geo_hhi,aus_results,aus_multi,aus_strategic,aus_cost,den_eff,den_innov,den_risk,den_comp,den_reform,den_fin,den_cont,mop_off,mop_scci,mop_ra,mop_cets,mop_rf,mop_ar,mop_rde,mop_sr,mop_pdr,mop_ctfr,mop_cpfr,mop_rad,mop_lamp,mop_fa,mop_upi,mop_mhr,mop_pop,mop_exr,mop_ppi,mop_dll,net_strategy,net_governance,net_hrm,net_financial,net_results,net_focus,swe_internal,swe_external,uk_critint,uk_results,uk_cost,uk_poor,uk_strategic,uk_financial,uk_comp,uk_geo,uk_hr,uk_risk,uk_fraud,uk_efficiency,aus_pi,mop_pi,den_pi,net_pi,uk_pi,swe_pi,avg_pi,time_trend,time_trend2,income_log,expenditures_lag,income_lag,contributions_lag,dfpa_lag,djpa_lag,founded_lag,age_log_lag,development_lag,education_lag,environment_lag,humanitarian_lag,health_lag,numpart_lag,numpart_log_lag,depth_lag,breadth_lag,partnerships_lag,agreements_lag,monitoring_lag,capacity_lag,design_lag,implementation_lag,financial_lag,un_system_lag,wb_group_lag,scope_lag,ppp_lag,gdp_ratio_lag,memnum_log_lag,IdealPoint_lag,pol_avg_lag,geo_hhi_lag
UNFPA,2018,1086.02,1290.32,7.162645529,1203.057,3.4276917,0,1969,3.912023005,0,0,0,0,1,11,2.48490665,1,0.5,1.242453325,0,0,1,0,0,0,1,0,2,0,0.205717502,5.247024072,0.70190774,4.208860759,1259.021183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53,2.83,3.45,3.6,3.41,2.79,1.5,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.638331228,NA,NA,NA,NA,0.638331228,11,121,7.162645529,926.869,1112.549,1019.855,3.404027077,0,1969,3.891820298,0,0,0,0,1,11,2.48490665,1,0.5,1.242453325,0,0,1,0,0,0,1,0,2,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243
UNHABITAT,2008,166.1875,180.7915,5.197344434,161.149,2.526394416,4,1978,3.433987204,1,0,0,1,0,23,3.17805383,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.237127753,5.247024072,0.710975817,3.878980892,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.339991214,-1.339991214,1,1,5.197344434,139.828,159.275,142.9815,2.38550945,4,1978,3.401197382,1,0,0,1,0,23,3.17805383,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.251483532,5.247024072,0.684571651,3.789808917,1241.490139
UNHABITAT,2010,218.572,215.434,5.372654598,211.5365,2.401776052,4,1978,3.496507561,1,0,0,1,0,23,3.17805383,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.339991214,-1.339991214,3,9,5.372654598,166.1875,180.7915,161.149,2.526394416,4,1978,3.465735903,1,0,0,1,0,23,3.17805383,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.230659785,5.247024072,0.743081138,3.866242038,1241.490139
UNHABITAT,2011,218.572,215.434,5.372654598,211.5365,2.401776052,4,1978,3.526360525,1,0,0,1,0,24,3.218875825,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.296289854,-1.339991214,-1.818140534,4,16,5.372654598,218.572,215.434,211.5365,2.401776052,4,1978,3.496507561,1,0,0,1,0,23,3.17805383,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716
UNHABITAT,2012,175.1065,189.0035,5.241765533,175.041,2.569434371,4,1978,3.555348061,1,0,0,1,0,24,3.218875825,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08284119,NA,NA,NA,NA,NA,-1.08284119,5,25,5.241765533,218.572,215.434,211.5365,2.401776052,4,1978,3.526360525,1,0,0,1,0,24,3.218875825,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337
UNHABITAT,2013,175.1065,189.0035,5.241765533,175.041,2.569434371,4,1978,3.583518938,1,0,0,1,0,24,3.218875825,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.296289854,NA,-2.296289854,6,36,5.241765533,175.1065,189.0035,175.041,2.569434371,4,1978,3.555348061,1,0,0,1,0,24,3.218875825,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459
UNHABITAT,2015,167.062,166.96,5.117754263,164.97,2.545349343,4,1978,3.63758616,1,0,0,1,0,24,3.218875825,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.766730809,NA,NA,-1.766730809,8,64,5.117754263,194.021,205.44,195.643,2.396282012,4,1978,3.610917913,1,0,0,1,0,24,3.218875825,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.205760981,5.247024072,0.750336014,4.246835443,1245.580716
UNHABITAT,2016,186.433,226.603,5.423199588,205.386,2.366608828,4,1978,3.663561646,1,0,0,1,0,24,3.218875825,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,2.79,2.5,3.71,2.3,2.666666667,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163100497,NA,NA,NA,NA,0.163100497,9,81,5.423199588,167.062,166.96,164.97,2.545349343,4,1978,3.63758616,1,0,0,1,0,24,3.218875825,0,0.75,0,1,0,1,0,0,0,1,0,1,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557
UNHCR,2008,1629.605,1709.386,7.443889521,1628.485,3.199155418,4,1950,4.077537444,0,0,0,1,0,435,6.077642243,0.528735632,0.75,2.41009951,0,1,1,1,1,0,1,0,2,0,0.237127753,5.247024072,0.710975817,3.878980892,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068638727,0.068638727,1,1,7.443889521,1716.357,1343.099,1305.318,3.170396414,4,1950,4.060443011,0,0,0,1,0,435,6.077642243,0.528735632,0.75,2.41009951,0,1,1,1,1,0,1,0,2,0,0.251483532,5.247024072,0.684571651,3.789808917,1241.490139
UNHCR,2010,1922.495,2006.283,7.604039035,1903.473,3.214941801,4,1950,4.110873864,0,0,0,1,0,436,6.079933195,0.527522936,0.75,2.405478156,0,1,1,1,1,0,1,0,2,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.477268669,1.477268669,3,9,7.604039035,1868.144,1863.23,1761.659,3.220201233,4,1950,4.094344562,0,0,0,1,0,436,6.079933195,0.527522936,0.75,2.405478156,0,1,1,1,1,0,1,0,2,0,0.230659785,5.247024072,0.743081138,3.866242038,1241.490139
UNHCR,2011,2278.38,2188.62,7.691026487,2132.334,3.209917293,4,1950,4.127134385,0,0,0,1,0,436,6.079933195,0.527522936,0.75,2.405478156,0,1,1,1,1,0,1,0,2,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.755,4.39,4.195,4.115,4.16,4.14,3.59,4.19,4.29,4.145,3.63,4.06,4,3,3,4,3,4,4,5,3,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,-0.58702782,NA,1.711139412,1.221942035,1.477268669,0.955830574,4,16,7.691026487,1922.495,2006.283,1903.473,3.214941801,4,1950,4.110873864,0,0,0,1,0,436,6.079933195,0.527522936,0.75,2.405478156,0,1,1,1,1,0,1,0,2,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716
UNHCR,2012,2305.93,2436.865,7.798467656,2423.292,3.206244032,4,1950,4.143134726,0,0,0,1,0,440,6.089044875,0.522727273,0.75,2.387182366,0,1,1,1,1,0,1,0,2,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,3,3,3,3,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.900663128,NA,0.026884416,NA,NA,NA,0.463773772,5,25,7.798467656,2278.38,2188.62,2132.334,3.209917293,4,1950,4.127134385,0,0,0,1,0,436,6.079933195,0.527522936,0.75,2.405478156,0,1,1,1,1,0,1,0,2,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337
UNHCR,2013,2704.187,3164.591,8.0597791,3144.515,3.18009632,4,1950,4.158883083,0,0,0,1,0,445,6.100318952,0.516853933,0.75,2.36473038,0,1,1,1,1,0,1,0,2,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,4,NA,NA,NA,NA,6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,4,NA,NA,3,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1.953831425,-0.50247306,1.221942035,NA,0.891100134,6,36,8.0597791,2305.93,2436.865,2423.292,3.206244032,4,1950,4.143134726,0,0,0,1,0,440,6.089044875,0.522727273,0.75,2.387182366,0,1,1,1,1,0,1,0,2,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459
UNHCR,2014,3360.74,3055.908,8.024832045,3035.173,3.205285175,4,1950,4.17438727,0,0,0,1,0,445,6.100318952,0.516853933,0.75,2.36473038,0,1,1,1,1,0,1,0,2,0,0.205760981,5.247024072,0.750336014,4.246835443,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.325,4.69,3,3.59,3.97,4.285,3.63,4.69,4,3.555,3.7,4.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.427938787,NA,NA,NA,NA,-1.427938787,7,49,8.024832045,2704.187,3164.591,3144.515,3.18009632,4,1950,4.158883083,0,0,0,1,0,445,6.100318952,0.516853933,0.75,2.36473038,0,1,1,1,1,0,1,0,2,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337
UNHCR,2015,3278.872,3582.341,8.183771776,3562.961,3.177312363,4,1950,4.189654742,0,0,0,1,0,445,6.100318952,0.516853933,0.75,2.36473038,0,1,1,1,1,0,1,0,2,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.649914723,NA,NA,0.649914723,8,64,8.183771776,3360.74,3055.908,3035.173,3.205285175,4,1950,4.17438727,0,0,0,1,0,445,6.100318952,0.516853933,0.75,2.36473038,0,1,1,1,1,0,1,0,2,0,0.205760981,5.247024072,0.750336014,4.246835443,1245.580716
UNHCR,2016,3833.456,3973.809,8.28748036,3958.57,3.221432715,4,1950,4.204692619,0,0,0,1,0,447,6.104793232,0.514541387,0.75,2.355876583,0,1,1,1,1,0,1,0,2,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,3,2.5,NA,NA,NA,4,3,3,3,2.5,2.5,NA,NA,NA,NA,0.452278882,NA,0.452278882,9,81,8.28748036,3278.872,3582.341,3562.961,3.177312363,4,1950,4.189654742,0,0,0,1,0,445,6.100318952,0.516853933,0.75,2.36473038,0,1,1,1,1,0,1,0,2,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557
UNHCR,2017,3944.729,4324.186,8.371979194,4199.75,3.257393404,4,1950,4.219507705,0,0,0,1,0,447,6.104793232,0.514541387,0.75,2.355876583,0,1,1,1,1,0,1,0,2,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.927227793,NA,NA,0.927227793,10,100,8.371979194,3833.456,3973.809,3958.57,3.221432715,4,1950,4.204692619,0,0,0,1,0,447,6.104793232,0.514541387,0.75,2.355876583,0,1,1,1,1,0,1,0,2,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771
UNHCR,2018,4082.519,4338.294,8.375236462,4299.398,3.244980253,4,1950,4.234106505,0,0,0,1,0,448,6.107022888,0.513392857,0.75,2.351476447,0,1,1,1,1,0,1,0,2,0,0.205717502,5.247024072,0.70190774,4.208860759,1259.021183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29,2.77,2.4,3.24,2.3,2.36,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.410063458,NA,NA,NA,NA,-1.410063458,11,121,8.375236462,3944.729,4324.186,4199.75,3.257393404,4,1950,4.219507705,0,0,0,1,0,447,6.104793232,0.514541387,0.75,2.355876583,0,1,1,1,1,0,1,0,2,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243
UNICEF,2008,3191.8885,3372.8595,8.12351618,2560.4565,4.768312278,3,1946,4.143134726,0,1,0,1,1,52,3.970291914,1,1,3.970291914,0,1,1,1,1,0,1,0,2,0,0.237127753,5.247024072,0.710975817,3.878980892,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068638727,0.068638727,1,1,8.12351618,2601.893,2947.439,2101.629,4.955177727,3,1946,4.127134385,0,1,0,1,1,52,3.970291914,1,1,3.970291914,0,1,1,1,1,0,1,0,2,0,0.251483532,5.247024072,0.684571651,3.789808917,1241.490139
UNICEF,2010,3742.155,3732.026,8.224706529,2936.6935,4.75746115,3,1946,4.17438727,0,1,0,1,1,55,4.025351691,1,1,4.025351691,0,1,1,1,1,0,1,0,2,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068638727,0.068638727,3,9,8.224706529,3191.8885,3372.8595,2560.4565,4.806348173,3,1946,4.158883083,0,1,0,1,1,55,4.025351691,1,1,4.025351691,0,1,1,1,1,0,1,0,2,0,0.230659785,5.247024072,0.743081138,3.866242038,1241.490139
UNICEF,2011,3742.155,3732.026,8.224706529,2936.6935,4.707088762,3,1946,4.189654742,0,1,0,1,1,55,4.025351691,1,1,4.025351691,0,1,1,1,1,0,1,0,2,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,3,4,5,5,4,3,3,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.850570061,1.450547239,2.24435642,1.84849124,4,16,8.224706529,3742.155,3732.026,2936.6935,4.75746115,3,1946,4.17438727,0,1,0,1,1,55,4.025351691,1,1,4.025351691,0,1,1,1,1,0,1,0,2,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716
UNICEF,2012,3622.321,3941.79,8.279390214,3790.88,4.483246387,3,1946,4.204692619,0,1,0,1,1,64,4.17438727,1,1,4.17438727,0,1,1,1,1,0,1,0,2,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,3,3,3,2,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.335,4.945,4.415,4.66,2.915,5.295,4.69,4.685,3.27,4.695,3.51,3.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305698534,0.501775398,0.026884416,NA,NA,NA,0.278119449,5,25,8.279390214,3742.155,3732.026,2936.6935,4.707088762,3,1946,4.189654742,0,1,0,1,1,55,4.025351691,1,1,4.025351691,0,1,1,1,1,0,1,0,2,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337
UNICEF,2013,4088.963,4853.168,8.487386967,4694.809,4.428751225,3,1946,4.219507705,0,1,0,1,1,64,4.17438727,1,1,4.17438727,0,1,1,1,1,0,1,0,2,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,4.5,NA,NA,NA,NA,4.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,3,4,NA,NA,4,3,3,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0.227385685,1.850570061,1.450547239,NA,1.176167662,6,36,8.487386967,3622.321,3941.79,3790.88,4.483246387,3,1946,4.204692619,0,1,0,1,1,64,4.17438727,1,1,4.17438727,0,1,1,1,1,0,1,0,2,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459
UNICEF,2015,5095.649,5009.557,8.519102767,4903.352,4.426365082,3,1946,4.248495242,0,1,0,1,1,65,4.189654742,1,1,4.189654742,0,1,1,1,1,0,1,0,2,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179031707,NA,NA,0.179031707,8,64,8.519102767,4558.216,5169.288,5032.42,4.421628322,3,1946,4.234106505,0,1,0,1,1,64,4.17438727,1,1,4.17438727,0,1,1,1,1,0,1,0,2,0,0.205760981,5.247024072,0.750336014,4.246835443,1245.580716
UNICEF,2016,5447.851,4883.698,8.493657999,4757.301,4.427789318,3,1946,4.262679877,0,1,0,1,1,65,4.189654742,1,1,4.189654742,0,1,1,1,1,0,1,0,2,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74,2.97,3.68,3.6,2.8,2.9,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.5,2.5,NA,NA,NA,3.5,3.5,2.5,3,3,2.5,NA,0.479523168,NA,NA,0.495039065,NA,0.487281116,9,81,8.493657999,5095.649,5009.557,4903.352,4.426365082,3,1946,4.248495242,0,1,0,1,1,65,4.189654742,1,1,4.189654742,0,1,1,1,1,0,1,0,2,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557
UNICEF,2017,5863.433,6576.744,8.791295069,6430.999,4.309493113,3,1946,4.276666119,0,1,0,1,1,65,4.189654742,1,1,4.189654742,0,1,1,1,1,0,1,0,2,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179031707,NA,NA,0.179031707,10,100,8.791295069,5447.851,4883.698,4757.301,4.427789318,3,1946,4.262679877,0,1,0,1,1,65,4.189654742,1,1,4.189654742,0,1,1,1,1,0,1,0,2,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771
UNIDO,2011,246.35059,354.55824,5.87087262,351.57767,2.281461317,3.5,1966,3.828641396,1,0,0,0,0,14,2.708050201,0.785714286,0.5,1.063876865,1,0,1,0,0,0,1,0,1,0,0.231647591,5.147494477,0.597005754,3.953333333,1408.08204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.185873898,NA,-1.185873898,4,16,5.87087262,229.7063251,342.1097525,338.0342316,2.267212492,3.5,1966,3.80666249,1,0,0,0,0,14,2.708050201,0.785714286,0.5,1.063876865,1,0,1,0,0,0,1,0,1,0,0.234006635,5.135798437,0.627016638,3.74,1407.162534
UNIDO,2013,330.3518707,277.2708825,5.624994944,262.4354936,2.48194556,3.5,1966,3.871201011,1,0,0,0,0,14,2.708050201,0.785714286,0.5,1.063876865,1,0,1,0,0,0,1,0,1,0,0.258937428,5.129898715,0.611257566,3.965986395,1449.286139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.185873898,NA,-1.185873898,6,36,5.624994944,313.5307903,291.2487451,289.4028952,2.414125613,3.5,1966,3.850147602,1,0,0,0,0,14,2.708050201,0.785714286,0.5,1.063876865,1,0,1,0,0,0,1,0,1,0,0.251986945,5.129898715,0.587868798,3.843537415,1415.823914
UNIDO,2015,278.6350905,331.5528945,5.803787358,325.9729339,2.357824344,3.5,1966,3.912023005,1,0,0,0,0,14,2.708050201,0.785714286,0.5,1.063876865,1,0,1,0,0,0,1,0,1,0,0.287956816,5.117993812,0.594012259,3.917241379,1467.76406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.286656259,NA,NA,-2.286656259,8,64,5.803787358,231.7498925,268.3627594,268.241657,2.411983168,3.5,1966,3.891820298,1,0,0,0,0,14,2.708050201,0.785714286,0.5,1.063876865,1,0,1,0,0,0,1,0,1,0,0.278498238,5.117993812,0.602593016,3.835616438,1472.336534
UNIDO,2017,346.614787,340.26512,5.829725078,336.9655009,2.376013632,3.5,1966,3.951243719,1,0,0,0,0,14,2.708050201,0.785714286,0.5,1.063876865,1,0,1,0,0,0,1,0,1,0,0.298567504,5.111987788,0.586219935,3.839160839,1476.409089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.901491581,NA,NA,-0.901491581,10,100,5.829725078,236.9152133,306.4892616,301.0617303,2.376492278,3.5,1966,3.931825633,1,0,0,0,0,14,2.708050201,0.785714286,0.5,1.063876865,1,0,1,0,0,0,1,0,1,0,0.296878829,5.111987788,0.603288841,3.86013986,1476.409089
