IN,year,expenditures,income,income_log,contributions,dfpa,djpa,founded,age_log,development,education,environment,humanitarian,health,numpart,numpart_log,depth,breadth,partnerships,agreements,monitoring,capacity,design,implementation,financial,un_system,wb_group,scope,ppp,gdp_ratio,memnum_log,idealpoint,pol_avg,geo_hhi,aus_results,aus_multi,aus_strategic,aus_cost,aus_pi,den_eff,den_innov,den_risk,den_comp,den_reform,den_1_pi,den_fin,den_cont,den_2_pi,mop_off,mop_scci,mop_ra,mop_cets,mop_rf,mop_ar,mop_rde,mop_sr,mop_1_pi,mop_pdr,mop_ctfr,mop_cpfr,mop_rad,mop_lamp,mop_fa,mop_upi,mop_mhr,mop_pop,mop_exr,mop_ppi,mop_dll,mop_2_pi,net_strategy,net_governance,net_hrm,net_financial,net_results,net_focus,net_1_pi,net_2_pi,swe_internal,swe_external,swe_pi,uk_critint,uk_results,uk_cost,uk_poor,uk_strategic,uk_financial,uk_1_pi,uk_comp,uk_geo,uk_hr,uk_risk,uk_fraud,uk_efficiency,uk_2_pi,mop_pi,den_pi,net_pi,uk_pi,avg_pi,time_trend,time_trend2,income_log
WB,2016,11633,17955,9.795623907,8138,3.921755778,3.5,1944,4.290459441,1,0,0,0,0,76,4.343805422,0.763157895,1,3.315009401,0,0,1,1,1,1,1,1,1,0,0.209234365,5.231108617,0.73458542,4.401273885,1278.044016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,2.98,3.59,3.51,2.8,2.5,2,2.5,0.784844311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,NA,NA,NA,NA,4,3.5,3,3.5,3.5,3,1.601818795,0.784844311,NA,NA,1.601818795,1.193331553,9,81,9.795623907
WB,2017,11724,16381,9.703877406,7197,3.935649533,3.5,1944,4.304065093,1,0,0,0,0,76,4.343805422,0.763157895,1,3.315009401,0,0,1,1,1,1,1,1,1,0,0.205402496,5.231108617,0.715385678,4.382165605,1278.044016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,4,NA,NA,1.500812208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.500812208,NA,1.500812208,10,100,9.703877406
WFP,2008,3725,5114.7,8.539874026,5038,3.493755036,5.666666667,1961,3.871201011,0,0,0,1,0,1245,7.127693699,0.883534137,0.75,4.723170524,0,0,1,1,1,0,1,0,2,0,0.237127753,5.247024072,0.710975817,3.878980892,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0.835726478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.835726478,1,1,8.539874026
WFP,2010,4237.7,4266.2,8.35847878,4129.8,3.520810373,5.666666667,1961,3.912023005,0,0,0,1,0,1288,7.161622003,0.854037267,0.75,4.587219062,0,0,1,1,1,0,1,0,2,0,0.216628484,5.247024072,0.778638855,3.917721519,1245.580716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0.835726478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.835726478,3,9,8.35847878
WFP,2011,4016.8,3736.1,8.225797566,3596.5,3.548928208,5.666666667,1961,3.931825633,0,0,0,1,0,1343,7.203405521,0.819061802,0.75,4.42502573,0,0,1,1,1,0,1,0,2,0,0.204811199,5.247024072,0.76547736,4.171974522,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,3,4,1.151612904,0.698957157,4,4,0.835726478,4,3,3,3,2,3,0.8846473,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.850570061,0.8846473,1.190314613,4,16,8.225797566
WFP,2012,4395.7,4211.4,8.345550413,4044.3,3.538963349,5.666666667,1961,3.951243719,0,0,0,1,0,1303,7.173191742,0.844205679,0.75,4.541736905,0,0,1,1,1,0,1,0,2,0,0.202209773,5.241747015,0.740777439,4.147435897,1228.733459,4,4,3,3,1.605250143,3,3,2,3,3,0.758090918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.758090918,NA,NA,1.18167053,5,25,8.345550413
WFP,2013,4514.8,4535.8,8.419756753,4379.6,3.51601583,5.666666667,1961,3.970291914,0,0,0,1,0,1273,7.149916836,0.86410055,0.75,4.633685302,0,0,1,1,1,0,1,0,2,0,0.203514919,5.247024072,0.753945283,4.299363057,1267.202337,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,6,0.375650531,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78,4.79,5,4.21,3.195,4.385,4.21,4.35,4.225,4.175,4.32,4.125,0.261631459,4,4,3,3,3,3,0.745027778,0.698957157,NA,NA,NA,4,3,3,3,2,3,0.8846473,NA,NA,NA,NA,NA,NA,NA,0.261631459,0.375650531,1.443984935,0.8846473,0.741478556,6,36,8.419756753
WFP,2015,4816.3,4910.9,8.499212503,4807.7,3.476733521,5.666666667,1961,4.007333185,0,0,0,1,0,1178,7.072421901,0.933786078,0.75,4.953096832,0,0,1,1,1,0,1,0,2,0,0.2095233,5.247024072,0.756158725,4.348101266,1248.502557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,4,NA,NA,0.846415246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846415246,NA,0.846415246,8,64,8.499212503
WFP,2016,5367.2,5908.9,8.684214968,5771.1,3.569006997,5.666666667,1961,4.025351691,0,0,0,1,0,1297,7.168579897,0.848111025,0.75,4.559813736,0,0,1,1,1,0,1,0,2,0,0.208758706,5.247024072,0.746557704,4.297468354,1240.905771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.5,3,NA,NA,NA,NA,3.5,2.5,3,3,3,3,0.394308946,NA,NA,NA,0.394308946,0.394308946,9,81,8.684214968
WFP,2017,6219.2,6430.9,8.768869776,5999.9,3.516697419,5.666666667,1961,4.043051268,0,0,0,1,0,1251,7.132497552,0.879296563,0.75,4.703685436,0,0,1,1,1,0,1,0,2,0,0.205161662,5.247024072,0.720828238,4.278481013,1243.243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,4,NA,NA,1.223499138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.223499138,NA,1.223499138,10,100,8.768869776
WFP,2018,6639.7,7368.3,8.904942294,7234.9,3.562585999,5.666666667,1961,4.060443011,0,0,0,1,0,1256,7.136483209,0.875796178,0.75,4.687578541,0,0,1,1,1,0,1,0,2,0,0.205717502,5.247024072,0.70190774,4.208860759,1259.021183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38,2.2,3.16,3.24,2.48,2,2.5,1.83,0.017429589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017429589,NA,NA,NA,0.017429589,11,121,8.904942294
WHO,2008,1970.77,1879.55,7.538787665,1842.57,1.36416048,4,1948,4.110873864,0,0,0,0,1,57,4.060443011,0.561403509,0.75,1.709660215,1,1,1,0,0,0,1,0,1,0,0.237142154,5.247024072,0.710975817,3.878980892,1252.953686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,-0.572903463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.572903463,1,1,7.538787665
WHO,2010,2296.31,2423.55,7.792988686,2250.74,1.37779575,4,1948,4.143134726,0,0,0,0,1,58,4.077537444,0.551724138,0.75,1.687256873,1,1,1,0,0,0,1,0,1,0,0.216640304,5.247024072,0.778638855,3.917721519,1252.953686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,-0.572903463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.572903463,3,9,7.792988686
WHO,2011,2297.31,2423.55,7.792988686,2250.74,1.37779575,4,1948,4.158883083,0,0,0,0,1,60,4.110873864,0.533333333,0.75,1.644349546,1,1,1,0,0,0,1,0,1,0,0.204814409,5.252273428,0.761442117,4.120253165,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.085,4.42,4.24,3.44,3.3,4.575,3.51,4.24,4.295,3.96,3.825,3.765,-1.169732349,3,2,3,2,3,3,-1.107914413,-1.050304835,3,3,-0.572903463,4,2,2,2,2,2,-0.757094217,NA,NA,NA,NA,NA,NA,NA,-1.169732349,NA,-2.158219248,-0.757094217,-1.164487319,4,16,7.792988686
WHO,2012,2079.96,2293.86,7.737991267,2177.63,1.414532002,4,1948,4.17438727,0,0,0,0,1,61,4.127134385,0.524590164,0.75,1.623790578,1,1,1,0,0,0,1,0,1,0,0.202219038,5.247024072,0.737591007,4.095541401,1252.953686,2,3,2,2,-0.791435789,3,2,2,2,3,0.122683536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122683536,NA,NA,-0.334376126,5,25,7.737991267
WHO,2013,2260.99,2614.42,7.868797555,2535.6,1.395889765,4,1948,4.189654742,0,0,0,0,1,61,4.127134385,0.524590164,0.75,1.623790578,1,1,1,0,0,0,1,0,1,0,0.203534171,5.252273428,0.750841486,4.246835443,1267.202337,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3,4,-1.383177934,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.855,3.655,3,3.785,3.15,4.52,3.93,4.105,3.81,3.52,3.83,3.37,-2.006018278,3,2,3,2,3,3,-1.107914413,-1.050304835,NA,NA,NA,4,2,2,2,2,2,-0.757094217,NA,NA,NA,NA,NA,NA,NA,-2.006018278,-1.383177934,-2.158219248,-0.757094217,-1.576127419,6,36,7.868797555
WHO,2015,2738.44,2465.14,7.81000388,2434.98,1.352353908,4,1948,4.219507705,0,0,0,0,1,63,4.158883083,0.507936508,0.75,1.584336413,1,1,1,0,0,0,1,0,1,0,0.209524243,5.252273428,0.752416107,4.295597484,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,2,NA,NA,-0.726879909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.726879909,NA,-0.726879909,8,64,7.81000388
WHO,2016,2470.89,2364.07,7.768139989,2310.03,1.37544572,4,1948,4.234106505,0,0,0,0,1,63,4.158883083,0.507936508,0.75,1.584336413,1,1,1,0,0,0,1,0,1,0,0.20901005,5.252273428,0.743283594,4.245283019,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.5,2.5,NA,NA,NA,NA,4,3,2,2.5,2.5,2,-0.095223756,NA,NA,NA,-0.095223756,-0.095223756,9,81,7.768139989
WHO,2017,2680.53,2775.3,7.928514128,2735.08,1.409915309,4,1948,4.248495242,0,0,0,0,1,65,4.189654742,0.492307692,0.75,1.546949443,1,1,1,0,0,0,1,0,1,0,0.205172321,5.252273428,0.720669047,4.226415094,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,3,4,NA,NA,0.697601992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697601992,NA,0.697601992,10,100,7.928514128
WHO,2018,2499.85,2901.38,7.972941765,2863.46,1.401053426,4,1948,4.262679877,0,0,0,0,1,67,4.219507705,0.47761194,0.75,1.511465447,1,1,1,0,0,0,1,0,1,0,0.205717698,5.252273428,0.698380894,4.157232704,1267.202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79,2.71,2.67,3.46,2.9,2.36,2.5,2.17,-0.037067295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.037067295,NA,NA,NA,-0.037067295,11,121,7.972941765
WTO,2013,292.8541857,287.1560874,5.660025926,243.9280116,1.150538601,2,1995,2.944438979,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.215141213,5.010635294,0.738881631,5.081481481,1387.847656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,4,4,0.441830471,0.049176726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491007196,NA,0.491007196,6,36,5.660025926
WTO,2015,246.0278748,239.4400305,5.478302991,216.8046938,1.094534471,2,1995,3.044522438,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.219556819,5.030437921,0.76044865,5.073529412,1363.452097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,NA,NA,0.272830831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272830831,NA,0.272830831,8,64,5.478302991
WTO,2017,258.5788692,226.830517,5.424203117,222.6088253,1.018611656,2,1995,3.135494216,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.215346317,5.043425117,0.737584719,5.014492754,1360.028069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,3,NA,NA,0.649914723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.649914723,NA,0.649914723,10,100,5.424203117
